time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,3.23506015573,-10.3412353675,15.3534064637,5.88516198848,6.16411432557,0.0,2.60062546755,-7.91027293499,4.71147860972,-0.18947267286,-0.018300801501,0.0,483.86551065311926,485.42772790317974,483.4531451053654,482.5638016689184
4.499999999999992,3.3925521114,-10.8220968705,15.6300557164,5.87428555018,6.16254614748,0.0,2.64918486692,-8.11954961991,4.50986108901,-0.168547054668,-0.050378506126,0.0,413.01110459200066,410.17074050301204,412.01783810713044,413.8294186903405
4.559999999999991,3.55333373782,-11.3168889699,15.8971904343,5.86395968613,6.16025508865,0.0,2.71033023524,-8.37447788522,4.39363710981,-0.18034830581,-0.0209957401983,0.0,442.27754351901797,444.6908094500192,444.84395834238376,443.8476128687384
4.6199999999999894,3.71760997708,-11.8265472085,16.1557470964,5.85282788248,6.15881203776,0.0,2.76559393715,-8.61520287774,4.22420753388,-0.198672501981,-0.0309931238687,0.0,427.61656238208354,426.7636782646696,428.36832697265334,426.7713909301437
4.679999999999988,3.88543729957,-12.3516135153,16.4055968568,5.84053955538,6.15662653079,0.0,2.82870582323,-8.8880421634,4.10285325813,-0.221318774515,-0.0504362926523,0.0,447.13901592762,445.55104501435505,447.5613179138172,445.6720537404256
4.739999999999987,4.05732354314,-12.8941211148,16.6496977657,5.82725562492,6.15367296869,0.0,2.90093348568,-9.19652778594,4.03195064511,-0.221559154272,-0.0469099512689,0.0,466.24826607818835,466.5223918101775,467.66333165060377,467.59871359740004
4.799999999999986,4.2332066617,-13.4541362903,16.8867262218,5.81378812715,6.15081517856,0.0,2.96195693234,-9.47174633963,3.86770946507,-0.230984941399,-0.0491094312119,0.0,438.6276871867834,438.4435206007511,439.58092044067365,438.7480589785
4.859999999999984,4.41301368446,-14.0316988208,17.1152193259,5.79966157332,6.14743690416,0.0,3.03171086711,-9.78136430102,3.7468930711,-0.246289100876,-0.0773177327789,0.0,457.622313414689,455.36829935352927,459.25679496184574,457.9871320663129
4.919999999999983,4.59640559311,-14.6259038031,17.3320278737,5.78510983643,6.14284023613,0.0,3.08161731363,-10.02671596,3.47921736757,-0.235919154077,-0.0752349143339,0.0,407.8067502166191,407.9876118502849,407.02259325263196,407.8852093061583
4.979999999999982,4.78364005217,-15.2377756087,17.5375233278,5.77115969326,6.13957593928,0.0,3.15964483216,-10.3699512024,3.36837194081,-0.226431509448,-0.0298916944303,0.0,467.0603971374585,470.5821475258693,466.897475039326,467.58633778952645
5.0399999999999805,4.97517193466,-15.8691060054,17.7335679483,5.75734145633,6.13814452996,0.0,3.22474062457,-10.6755137144,3.16488346972,-0.239442479734,-0.0139154317214,0.0,439.97808703698564,441.29919052288085,440.0327021214455,438.90018474660366
